Log file open, 03/12/23 18:47:22
[2023.03.12-17.47.34:843][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Statue.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Props/SM_Statue.uasset"
[2023.03.12-17.47.34:844][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2023.03.12-17.47.34:845][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_TableRound.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Props/SM_TableRound.uasset"
[2023.03.12-17.47.34:846][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2023.03.12-17.47.34:847][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2023.03.12-17.47.34:847][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_AssetPlatform.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_AssetPlatform.uasset"
[2023.03.12-17.47.34:848][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2023.03.12-17.47.34:849][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_WindowFrame.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Props/SM_WindowFrame.uasset"
[2023.03.12-17.47.34:850][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2023.03.12-17.47.34:851][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Floor.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Basic_Floor.uasset"
[2023.03.12-17.47.34:851][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Wall.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Basic_Wall.uasset"
[2023.03.12-17.47.34:852][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset"
[2023.03.12-17.47.34:853][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_New.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Brick_Clay_New.uasset"
[2023.03.12-17.47.34:854][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset"
[2023.03.12-17.47.34:855][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset"
[2023.03.12-17.47.34:856][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset"
[2023.03.12-17.47.34:856][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset"
[2023.03.12-17.47.34:857][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset"
[2023.03.12-17.47.34:858][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset"
[2023.03.12-17.47.34:859][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset"
[2023.03.12-17.47.34:860][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset"
[2023.03.12-17.47.34:861][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Grime.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Concrete_Grime.uasset"
[2023.03.12-17.47.34:861][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Panels.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Concrete_Panels.uasset"
[2023.03.12-17.47.34:862][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Poured.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Concrete_Poured.uasset"
[2023.03.12-17.47.34:863][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Tiles.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Concrete_Tiles.uasset"
[2023.03.12-17.47.34:864][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2023.03.12-17.47.34:865][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
[2023.03.12-17.47.34:866][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Glass.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Glass.uasset"
[2023.03.12-17.47.34:866][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Plane.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_Plane.uasset"
[2023.03.12-17.47.34:867][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Grass.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Ground_Grass.uasset"
[2023.03.12-17.47.34:868][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset"
[2023.03.12-17.47.34:869][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Gravel.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Ground_Gravel.uasset"
[2023.03.12-17.47.34:869][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Sphere.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_Sphere.uasset"
[2023.03.12-17.47.34:870][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Moss.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Ground_Moss.uasset"
[2023.03.12-17.47.34:871][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2023.03.12-17.47.34:872][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset"
[2023.03.12-17.47.34:873][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2023.03.12-17.47.34:874][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset"
[2023.03.12-17.47.34:875][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
[2023.03.12-17.47.34:876][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Chrome.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Metal_Chrome.uasset"
[2023.03.12-17.47.34:877][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset"
[2023.03.12-17.47.34:878][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_TriPyramid.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_TriPyramid.uasset"
[2023.03.12-17.47.34:879][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Copper.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Metal_Copper.uasset"
[2023.03.12-17.47.34:879][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Tube.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_Tube.uasset"
[2023.03.12-17.47.34:880][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_Wedge_A.uasset"
[2023.03.12-17.47.34:881][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Gold.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Metal_Gold.uasset"
[2023.03.12-17.47.34:883][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_Wedge_B.uasset"
[2023.03.12-17.47.34:884][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2023.03.12-17.47.34:885][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_WideCapsule.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"
[2023.03.12-17.47.34:886][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2023.03.12-17.47.34:887][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2023.03.12-17.47.34:888][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2023.03.12-17.47.34:889][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2023.03.12-17.47.34:891][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2023.03.12-17.47.34:892][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2023.03.12-17.47.34:892][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2023.03.12-17.47.34:893][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
[2023.03.12-17.47.34:894][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Panel.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Tech_Panel.uasset"
[2023.03.12-17.47.34:895][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2023.03.12-17.47.34:896][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2023.03.12-17.47.34:897][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2023.03.12-17.47.34:898][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2023.03.12-17.47.34:898][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2023.03.12-17.47.34:899][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2023.03.12-17.47.34:900][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2023.03.12-17.47.34:909][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
[2023.03.12-17.47.34:918][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2023.03.12-17.47.34:927][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2023.03.12-17.47.34:934][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2023.03.12-17.47.34:944][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2023.03.12-17.47.34:953][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset"
[2023.03.12-17.47.34:969][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
[2023.03.12-17.47.34:980][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset"
[2023.03.12-17.47.34:996][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset"
[2023.03.12-17.47.35:004][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset"
[2023.03.12-17.47.35:012][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset"
[2023.03.12-17.47.35:020][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset"
[2023.03.12-17.47.35:030][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset"
[2023.03.12-17.47.35:031][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Burst_M.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Burst_M.uasset"
[2023.03.12-17.47.35:032][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_D.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Bush_D.uasset"
[2023.03.12-17.47.35:032][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_N.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Bush_N.uasset"
[2023.03.12-17.47.35:033][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset"
[2023.03.12-17.47.35:034][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset"
[2023.03.12-17.47.35:035][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_M.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Chair_M.uasset"
[2023.03.12-17.47.35:038][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_N.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Chair_N.uasset"
[2023.03.12-17.47.35:039][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Checker_Noise_M.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Checker_Noise_M.uasset"
[2023.03.12-17.47.35:052][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset"
[2023.03.12-17.47.35:055][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2023.03.12-17.47.35:067][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2023.03.12-17.47.35:071][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2023.03.12-17.47.35:074][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2023.03.12-17.47.35:082][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2023.03.12-17.47.35:089][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2023.03.12-17.47.35:099][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2023.03.12-17.47.35:110][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2023.03.12-17.47.35:120][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2023.03.12-17.47.35:129][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2023.03.12-17.47.35:142][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2023.03.12-17.47.35:151][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
